@relation InstanceResultListener

@attribute Key_Dataset {emotion,'emotion-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-last-Nmissing-R-999-Fyyyy-MM-dd\\\'T\\\'HH:mm:ss',emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues,emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,'emotion-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5','emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5','emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5','emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.bayes.NaiveBayes}
@attribute Key_Scheme_options {''}
@attribute Key_Scheme_version_ID {5995231201785697655}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,212,114,0,65.030675,34.969325,0,0.270407,0.34934,0.590773,77.110181,124.139171,303.512091,84402.869819,-84099.357727,0.931019,258.904509,-257.97349,59.495204,0.182501,6388.5417,0.666667,142,0.380531,43,0.619469,70,0.333333,71,0.767568,0.666667,0.713568,0.274856,0.631268,0.744119,0.650307,0.364171,0.635829,0.349693,0.673593,0.650307,0.65728,0.274856,0.65758,0.654577,0.632374,0.650307,0.288,0.402,0.28125,0.390625,281.25,390.625,602155,19137256,8313555,65.337423,50.153374,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,210,116,0,64.417178,35.582822,0,0.245762,0.355825,0.596508,78.541563,125.344376,303.512091,65683.598728,-65380.086637,0.931019,201.483432,-200.552413,55.040514,0.168836,5910.201015,0.680751,145,0.424779,48,0.575221,65,0.319249,68,0.751295,0.680751,0.714286,0.247866,0.672982,0.753888,0.644172,0.388199,0.611801,0.355828,0.660281,0.644172,0.649872,0.247866,0.687081,0.66015,0.62137,0.644172,0.117,0.216,0.109375,0.21875,109.375,218.75,5818430,22954659,12130958,64.417178,50,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,242,84,0,74.233129,25.766871,0,0.494182,0.258142,0.506521,56.979897,106.435395,303.512091,32826.560902,-32523.04881,0.931019,100.694972,-99.763953,123.2904,0.378191,13238.812625,0.661972,141,0.106195,12,0.893805,101,0.338028,72,0.921569,0.661972,0.770492,0.529982,0.801508,0.871312,0.742331,0.186554,0.813446,0.257669,0.804495,0.742331,0.748239,0.529982,0.794495,0.765286,0.738393,0.742331,0.142,0.203,0.140625,0.203125,140.625,203.125,5818430,22954659,12130958,74.539877,50.306748,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,208,118,0,63.803681,36.196319,0,0.235806,0.361963,0.601634,79.896433,126.421428,303.512091,71332.271086,-71028.758994,0.931019,218.810648,-217.879629,50.755018,0.15569,5450.028369,0.671362,143,0.424779,48,0.575221,65,0.328638,70,0.748691,0.671362,0.707921,0.238236,0.634904,0.736693,0.638037,0.391454,0.608546,0.361963,0.656069,0.638037,0.644236,0.238236,0.658414,0.646722,0.616057,0.638037,0.121,0.19,0.125,0.1875,125,187.5,5818430,22954659,12130958,63.803681,50,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,760,325,211,114,0,64.923077,35.076923,0,0.260331,0.350686,0.592119,77.375076,124.332173,302.898391,62836.638315,-62533.739924,0.931995,193.343503,-192.411507,58.647651,0.180454,6300.347774,0.679245,144,0.40708,46,0.59292,67,0.320755,68,0.757895,0.679245,0.716418,0.263025,0.682522,0.759354,0.649231,0.377065,0.622935,0.350769,0.666939,0.649231,0.655191,0.263025,0.696405,0.666453,0.62837,0.649231,0.13,0.207,0.125,0.203125,125,203.125,5818430,22979656,12105961,64.923077,50,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,760,325,205,120,0,63.076923,36.923077,0,0.215197,0.369231,0.607644,81.466831,127.592072,302.898391,74525.766037,-74222.867646,0.931995,229.310049,-228.378054,45.750592,0.140771,4914.853971,0.674528,143,0.451327,51,0.548673,62,0.325472,69,0.737113,0.674528,0.704433,0.216704,0.615128,0.720653,0.630769,0.407568,0.592432,0.369231,0.645381,0.630769,0.636203,0.216704,0.647392,0.635416,0.606315,0.630769,0.181,0.259,0.171875,0.265625,171.875,265.625,5818430,22979656,12105961,63.076923,50,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,761,324,206,118,0,63.580247,36.419753,0,0.227449,0.363051,0.601934,80.165897,126.565252,301.371269,68962.726438,-68661.355169,0.930158,212.847921,-211.917763,49.413184,0.15251,5303.860475,0.674528,143,0.4375,49,0.5625,63,0.325472,69,0.744792,0.674528,0.707921,0.229424,0.643215,0.745108,0.635802,0.398774,0.601226,0.364198,0.652316,0.635802,0.641714,0.229424,0.665228,0.652159,0.612157,0.635802,0.118,0.193,0.125,0.1875,125,187.5,5818430,23004653,12080964,63.888889,50.154321,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,761,324,210,114,0,64.814815,35.185185,0,0.241374,0.351852,0.593169,77.692971,124.722263,301.371269,62957.084378,-62655.713109,0.930158,194.311989,-193.381831,57.271384,0.176764,6147.335597,0.70283,149,0.455357,51,0.544643,61,0.29717,63,0.745,0.70283,0.723301,0.242147,0.649132,0.739555,0.648148,0.400675,0.599325,0.351852,0.657521,0.648148,0.651969,0.242147,0.672361,0.652513,0.620125,0.648148,0.126,0.208,0.125,0.203125,125,203.125,5818430,23004653,12080964,64.814815,50,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,203,123,0,62.269939,37.730061,0,0.201839,0.377301,0.614248,83.281877,129.072064,303.512091,85619.90727,-85316.395179,0.931019,262.637752,-261.706734,40.044969,0.122837,4299.992857,0.661972,141,0.451327,51,0.548673,62,0.338028,72,0.734375,0.661972,0.696296,0.20374,0.636316,0.727177,0.622699,0.412055,0.587945,0.377301,0.640201,0.622699,0.628957,0.20374,0.649141,0.631745,0.59916,0.622699,0.125,0.21,0.125,0.21875,125,218.75,5818430,22954659,12130958,62.269939,50,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,215,111,0,65.95092,34.04908,0,0.282565,0.340491,0.583516,75.156859,122.614297,303.512091,62518.825,-62215.312909,0.931019,191.775537,-190.844518,65.748986,0.201684,7060.067172,0.685446,146,0.389381,44,0.610619,69,0.314554,67,0.768421,0.685446,0.724566,0.28574,0.694545,0.769685,0.659509,0.363444,0.636556,0.340491,0.677928,0.659509,0.665518,0.28574,0.704223,0.674357,0.639391,0.659509,0.116,0.207,0.125,0.203125,125,203.125,5818430,22954659,12130958,65.95092,50,?
emotion-weka.filters.unsupervised.attribute.PKIDiscretize-Rfirst-last,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,207,119,0,63.496933,36.503067,0,0.2153,0.365031,0.604178,80.573523,126.955985,303.512091,72006.774443,-71703.262352,0.931019,220.879676,-219.948658,48.613005,0.14912,5220.020935,0.690141,147,0.469027,53,0.530973,60,0.309859,66,0.735,0.690141,0.711864,0.216095,0.635922,0.730649,0.634969,0.413855,0.586145,0.365031,0.64529,0.634969,0.639152,0.216095,0.659482,0.641981,0.606978,0.634969,0.154,0.202,0.15625,0.203125,156.25,203.125,5818430,22954659,12130958,63.496933,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,136,58,38,20,0,65.517241,34.482759,0,0.292683,0.344828,0.58722,69.034517,117.512153,57.951508,7909.524438,-7851.572931,0.999164,136.371111,-135.371947,17.927256,0.309091,1793.812838,1,30,0.714286,20,0.285714,8,0,0,0.6,1,0.75,0.414039,0.642857,0.6,0.655172,0.369458,0.630542,0.344828,0.793103,0.655172,0.60249,0.414039,0.727915,0.72259,0.597222,0.655172,0.042,0.073,0.046875,0.0625,46.875,62.5,602355,3564325,1614559,65.517241,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,136,58,41,17,0,70.689655,29.310345,0,0.400972,0.293103,0.54139,58.679328,108.34083,57.951508,6808.771913,-6750.820405,0.999164,117.392619,-116.393455,23.930898,0.412602,2394.541234,1,30,0.607143,17,0.392857,11,0,0,0.638298,1,0.779221,0.500759,0.732143,0.666667,0.706897,0.314039,0.685961,0.293103,0.812913,0.706897,0.675371,0.500759,0.754557,0.757808,0.671662,0.706897,0.04,0.081,0.046875,0.078125,46.875,78.125,602355,3564325,1614559,70.689655,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,135,59,35,24,0,59.322034,40.677966,0,0.174825,0.40678,0.637793,81.406289,127.552514,59.00405,9055.298354,-8996.294304,1.000069,153.479633,-152.479564,10.9579,0.185727,1096.844067,1,30,0.827586,24,0.172414,5,0,0,0.555556,1,0.714286,0.309492,0.586207,0.555556,0.59322,0.420807,0.579193,0.40678,0.774011,0.59322,0.507762,0.309492,0.717845,0.726793,0.504202,0.59322,0.039,0.077,0.046875,0.078125,46.875,78.125,602355,3539328,1639556,59.322034,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,136,58,38,20,0,65.517241,34.482759,0,0.292683,0.344391,0.586481,68.947046,117.364303,57.951508,6371.132057,-6313.18055,0.999164,109.847104,-108.847941,17.964098,0.309726,1797.499322,1,30,0.714286,20,0.285714,8,0,0,0.6,1,0.75,0.414039,0.75,0.681818,0.655172,0.369458,0.630542,0.344828,0.793103,0.655172,0.60249,0.414039,0.77069,0.764957,0.597222,0.655172,0.04,0.08,0.03125,0.078125,31.25,78.125,602355,3564325,1614559,65.517241,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,136,58,39,19,0,67.241379,32.758621,0,0.328867,0.327586,0.572351,65.582802,114.536678,57.951508,9072.336711,-9014.385204,0.999164,156.419598,-155.420435,19.928464,0.343594,1994.055027,1,30,0.678571,19,0.321429,9,0,0,0.612245,1,0.759494,0.443614,0.660714,0.612245,0.672414,0.350985,0.649015,0.327586,0.799437,0.672414,0.627697,0.443614,0.710714,0.721815,0.62299,0.672414,0.041,0.08,0.046875,0.078125,46.875,78.125,602355,3564325,1614559,67.241379,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,135,59,35,24,0,59.322034,40.677966,0,0.174825,0.40678,0.637793,81.406289,127.552514,59.00405,14401.979329,-14342.975279,1.000069,244.101345,-243.101276,10.9579,0.185727,1096.844067,1,30,0.827586,24,0.172414,5,0,0,0.555556,1,0.714286,0.309492,0.603448,0.566038,0.59322,0.420807,0.579193,0.40678,0.774011,0.59322,0.507762,0.309492,0.687064,0.706622,0.504202,0.59322,0.039,0.078,0.046875,0.078125,46.875,78.125,602355,3539328,1639556,59.322034,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,136,58,36,22,0,62.068966,37.931034,0,0.220049,0.37931,0.615882,75.937969,123.247785,57.951508,11701.890472,-11643.938965,0.999164,201.756732,-200.757568,13.92483,0.240083,1393.32757,1,30,0.785714,22,0.214286,6,0,0,0.576923,1,0.731707,0.351605,0.607143,0.576923,0.62069,0.406404,0.593596,0.37931,0.781167,0.62069,0.548855,0.351605,0.685878,0.704741,0.542324,0.62069,0.039,0.076,0.03125,0.078125,31.25,78.125,602355,3564325,1614559,62.068966,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,136,58,36,22,0,62.068966,37.931034,0,0.220049,0.379311,0.615882,75.938125,123.247785,57.951508,8774.16902,-8716.217513,0.999164,151.278776,-150.279612,13.924765,0.240082,1393.321061,1,30,0.785714,22,0.214286,6,0,0,0.576923,1,0.731707,0.351605,0.642857,0.6,0.62069,0.406404,0.593596,0.37931,0.781167,0.62069,0.548855,0.351605,0.730788,0.727767,0.542324,0.62069,0.04,0.077,0.046875,0.0625,46.875,62.5,602355,3564325,1614559,62.068966,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,136,58,35,23,0,60.344828,39.655172,0,0.183599,0.396529,0.629688,79.385176,126.010576,57.951508,7853.237901,-7795.286393,0.999164,135.400653,-134.40149,11.925508,0.205612,1193.274037,1,30,0.821429,23,0.178571,5,0,0,0.566038,1,0.722892,0.317928,0.625,0.588235,0.603448,0.424877,0.575123,0.396552,0.775537,0.603448,0.5202,0.317928,0.746552,0.739529,0.512961,0.603448,0.04,0.08,0.046875,0.078125,46.875,78.125,602355,3564325,1614559,60.344828,50,?
emotion-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3123-Llast-weka.filters.unsupervised.attribute.Remove-R3122-3123,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,136,58,34,24,0,58.62069,41.37931,0,0.147059,0.413793,0.643268,82.841421,128.728114,57.951508,12574.522689,-12516.571182,0.999164,216.802115,-215.802951,9.922405,0.171076,992.842302,1,30,0.857143,24,0.142857,4,0,0,0.555556,1,0.714286,0.281718,0.571429,0.555556,0.586207,0.44335,0.55665,0.413793,0.770115,0.586207,0.490148,0.281718,0.670854,0.683053,0.482143,0.586207,0.039,0.081,0.046875,0.078125,46.875,78.125,602355,3564325,1614559,58.62069,50,?
'emotion-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,216,110,0,66.257669,33.742331,0,0.361217,0.330857,0.547389,73.030384,115.022942,303.512091,1349.510026,-1045.997935,0.931019,4.139601,-3.208583,71.660212,0.219817,7694.809275,0.553991,118,0.132743,15,0.867257,98,0.446009,95,0.887218,0.553991,0.682081,0.407907,0.796252,0.87495,0.662577,0.241329,0.758671,0.337423,0.755692,0.662577,0.667676,0.407907,0.796425,0.800867,0.661302,0.662577,0.004,0.005,0,0,0,0,11252,323249,140956,76.687117,59.202454,?
'emotion-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,219,107,0,67.177914,32.822086,0,0.37753,0.325609,0.544018,71.87196,114.314584,303.512091,1422.338541,-1118.82645,0.931019,4.363002,-3.431983,75.01196,0.230098,8054.716984,0.56338,120,0.123894,14,0.876106,99,0.43662,93,0.895522,0.56338,0.691643,0.425081,0.807803,0.879179,0.671779,0.232293,0.767707,0.328221,0.76384,0.671779,0.676924,0.425081,0.808076,0.802419,0.670411,0.671779,0.006,0.006,0.015625,0,15.625,0,11252,323249,140956,77.91411,59.04908,?
'emotion-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,209,117,0,64.110429,35.889571,0,0.319355,0.356863,0.57408,78.770569,120.63158,303.512091,1659.9563,-1356.444209,0.931019,5.09189,-4.160872,53.761553,0.164913,5772.8674,0.539906,115,0.168142,19,0.831858,94,0.460094,98,0.858209,0.539906,0.662824,0.359579,0.785762,0.851034,0.641104,0.26934,0.73066,0.358896,0.730434,0.641104,0.64673,0.359579,0.78587,0.792685,0.639609,0.641104,0.004,0.005,0,0.015625,0,15.625,11252,323249,140956,73.619632,58.435583,?
'emotion-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,760,325,229,96,0,70.461538,29.538462,0,0.437189,0.310949,0.532172,68.607609,111.744575,302.898391,1787.901697,-1485.003306,0.931995,5.501236,-4.569241,88.097844,0.27107,9464.096957,0.59434,126,0.088496,10,0.911504,103,0.40566,86,0.926471,0.59434,0.724138,0.488341,0.794457,0.868201,0.704615,0.198771,0.801229,0.295385,0.793827,0.704615,0.709528,0.488341,0.794667,0.790856,0.703129,0.704615,0.003,0.005,0,0,0,0,11252,323670,140535,75.076923,57.538462,?
'emotion-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,760,325,225,100,0,69.230769,30.769231,0,0.403078,0.316466,0.532759,69.824813,111.86797,302.898391,1645.836632,-1342.938241,0.931995,5.064113,-4.132118,83.811477,0.257881,9003.62495,0.608491,129,0.150442,17,0.849558,96,0.391509,83,0.883562,0.608491,0.72067,0.438546,0.777613,0.874609,0.692308,0.23426,0.76574,0.307692,0.762826,0.692308,0.698718,0.438546,0.777729,0.788457,0.689102,0.692308,0.004,0.005,0,0,0,0,11252,323670,140535,75.384615,59.076923,?
'emotion-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,761,324,214,110,0,66.049383,33.950617,0,0.360006,0.340388,0.55672,75.161732,117.058379,301.371269,1498.378179,-1197.00691,0.930158,4.624624,-3.694466,65.530276,0.202254,7033.819895,0.54717,116,0.125,14,0.875,98,0.45283,96,0.892308,0.54717,0.678363,0.40963,0.781166,0.862324,0.660494,0.238324,0.761676,0.339506,0.758477,0.660494,0.665282,0.40963,0.781137,0.796324,0.659443,0.660494,0.004,0.005,0.015625,0,15.625,0,11252,324091,140114,74.382716,58.641975,?
'emotion-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,761,324,214,110,0,66.049383,33.950617,0,0.348303,0.338531,0.552645,74.751628,116.201535,301.371269,1429.331209,-1127.95994,0.930158,4.411516,-3.481358,66.09769,0.204005,7094.724384,0.570755,121,0.169643,19,0.830357,93,0.429245,91,0.864286,0.570755,0.6875,0.385096,0.775522,0.864949,0.660494,0.259382,0.740618,0.339506,0.740238,0.660494,0.667063,0.385096,0.775508,0.794576,0.657939,0.660494,0.003,0.005,0,0.015625,0,15.625,11252,324091,140114,76.54321,59.722222,?
'emotion-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,217,109,0,66.564417,33.435583,0,0.347257,0.338202,0.561916,74.651547,118.075465,303.512091,1892.142776,-1588.630685,0.931019,5.804119,-4.8731,67.731194,0.207764,7272.914863,0.596244,127,0.20354,23,0.79646,90,0.403756,86,0.846667,0.596244,0.699725,0.374967,0.766879,0.844629,0.665644,0.27294,0.72706,0.334356,0.730442,0.665644,0.673073,0.374967,0.766519,0.780413,0.661281,0.665644,0.004,0.005,0,0,0,0,11252,323249,140956,73.006135,56.748466,?
'emotion-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,222,104,0,68.09816,31.90184,0,0.391726,0.318709,0.540473,70.348997,113.569757,303.512091,1419.471749,-1115.959658,0.931019,4.354208,-3.423189,79.698822,0.244475,8557.987992,0.577465,123,0.123894,14,0.876106,99,0.422535,90,0.89781,0.577465,0.702857,0.437304,0.803315,0.878715,0.680982,0.227411,0.772589,0.319018,0.768172,0.680982,0.686487,0.437304,0.803157,0.807331,0.679243,0.680982,0.003,0.006,0,0,0,0,11252,323249,140956,76.687117,57.668712,?
'emotion-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5',10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20190415.1032,759,326,219,107,0,67.177914,32.822086,0,0.368514,0.335993,0.550238,74.164097,115.621648,303.512091,1924.48749,-1620.975399,0.931019,5.903336,-4.972317,69.280669,0.212517,7439.296165,0.58216,124,0.159292,18,0.840708,95,0.41784,89,0.873239,0.58216,0.698592,0.405864,0.780194,0.85355,0.671779,0.248912,0.751088,0.328221,0.749517,0.671779,0.678189,0.405864,0.780619,0.780964,0.669161,0.671779,0.004,0.007,0.015625,0,15.625,0,11252,323249,140956,75.766871,59.509202,?
